order_id,customer_name,order_date,product,category,quantity,price,region
1812,Priya,12-12-2023,iPhone 13,Laptops,1,679.72,West
1813,Asha,7-5-2023,Canon DSLR,Accessories,2,487.22,East
1814,Meena,5/25/2022,Mi Band,Printers,1,815.55,North
1815,Priya,10/18/2022,AirPods Pro,Phones,2,1599.46,East
1816,Asha,1-9-2022,Mi Band,Books,1,838.43,East
1817,Karthik,10/27/2022,Samsung A52,Phones,4,539.22,West
1818,Meena,5-12-2023,Samsung A52,Laptops,5,1109.97,South
1819,Manoj,7/29/2023,HP Printer,Wearables,1,175.53,East
1820,Karthik,6-10-2022,Mi Band,Wearables,1,758.88,East
1821,Karthik,5/29/2023,Sony Headphones,Accessories,3,1642.6,East
1822,Sneha,10/14/2022,iPhone 13,Printers,2,388.25,West
1823,Divya,1/27/2023,Samsung A52,Books,5,1925.15,South
1824,Sneha,6-6-2022,Dell Laptop,Printers,4,1944.02,East
1825,Rahul,7/31/2022,HP Printer,Accessories,2,1203.96,South
1826,Divya,12/24/2023,Sony Headphones,Books,5,1828.17,West
1827,Divya,11/22/2022,Kindle,Accessories,1,1158.95,North
1828,Divya,1/31/2022,Canon DSLR,Accessories,3,1772.25,West
1829,Sneha,10/15/2023,Sony Headphones,Wearables,3,388.72,South
1830,Ravi,1/27/2022,AirPods Pro,Accessories,5,1272.2,South
1831,Vikram,12-5-2023,Dell Laptop,Accessories,1,782.6,West
1832,Divya,4/26/2023,HP Printer,Printers,3,449.56,West
1833,Rahul,6/17/2022,Mi Band,Accessories,2,529.92,West
1834,Asha,8/16/2022,Sony Headphones,Wearables,2,1539.78,North
1835,Divya,5/17/2023,Mi Band,Printers,3,1746.87,South
1836,Sneha,9/15/2023,MacBook Air,Phones,4,1468.38,West
1837,Vikram,7-4-2023,Kindle,Printers,5,1318.65,North
1838,Meena,4/13/2023,Samsung A52,Wearables,1,1767.78,South
1839,Meena,2-10-2022,HP Printer,Wearables,5,836.06,North
1840,Manoj,2-12-2023,Sony Headphones,Wearables,3,1569.99,East
1841,Rahul,10/29/2022,AirPods Pro,Wearables,5,1846.16,South
1842,Rahul,5/28/2023,Mi Band,Phones,1,441.57,South
1843,Sneha,4-7-2023,MacBook Air,Laptops,1,439.87,South
1844,Rahul,11/28/2022,Samsung A52,Laptops,2,1464.91,North
1845,Ravi,4-6-2023,Samsung A52,Books,3,262.08,West
1846,Meena,1/23/2023,Kindle,Accessories,5,823.15,South
1847,Karthik,6-3-2022,Kindle,Books,2,1750.76,South
1848,Asha,11/13/2022,MacBook Air,Laptops,4,648.68,South
1849,Ravi,1-4-2022,AirPods Pro,Accessories,5,1554.25,North
1850,Rahul,7-11-2023,Mi Band,Wearables,1,1255.17,West
1851,Manoj,11-7-2023,Dell Laptop,Printers,4,962.1,West
1852,Ravi,1-7-2022,Kindle,Printers,2,1776.12,East
1853,Vikram,2/20/2022,HP Printer,Accessories,2,381.69,East
1854,Asha,11/15/2023,AirPods Pro,Phones,5,1692.23,East
1855,Karthik,4/22/2022,Samsung A52,Phones,4,1988.1,South
1856,Priya,12-10-2023,Kindle,Books,5,1187.34,South
1857,Rahul,2-6-2022,Kindle,Laptops,1,1560.17,East
1858,Karthik,3/14/2023,MacBook Air,Phones,5,223.36,West
1859,Divya,10-9-2022,Samsung A52,Books,3,1101.4,South
1860,Manoj,4/22/2022,Kindle,Phones,5,1486.48,North
1861,Rahul,10/22/2022,Kindle,Books,4,1256.8,East
1862,Priya,10-1-2023,HP Printer,Printers,3,1861.5,West
1863,Meena,7-4-2022,Mi Band,Wearables,5,542.17,East
1864,Manoj,1/25/2022,iPhone 13,Phones,4,1288.38,North
1865,Manoj,2/28/2023,Kindle,Wearables,1,734.21,South
1866,Asha,10/16/2022,Dell Laptop,Books,3,1601.37,East
1867,Priya,11/28/2022,HP Printer,Printers,1,316.29,East
1868,Karthik,8-6-2023,MacBook Air,Books,5,1924.21,South
1869,Manoj,11/20/2023,Canon DSLR,Laptops,4,1840.71,North
1870,Divya,10-5-2023,Mi Band,Accessories,4,1794.91,East
1871,Rahul,2/27/2022,MacBook Air,Books,5,668.75,East
1872,Meena,8-2-2022,HP Printer,Phones,5,1402.44,East
1873,Ravi,2-1-2022,AirPods Pro,Laptops,3,1968.88,South
1874,Vikram,7-11-2022,Kindle,Wearables,5,322,East
1875,Karthik,2/28/2023,iPhone 13,Laptops,1,1044.4,South
1876,Karthik,8-10-2022,Mi Band,Laptops,5,674.4,North
1877,Karthik,4-5-2022,iPhone 13,Accessories,4,1061.39,West
1878,Meena,12/15/2022,AirPods Pro,Accessories,4,1491.64,East
1879,Karthik,6/13/2023,AirPods Pro,Phones,2,489.86,North
1880,Rahul,6/19/2023,MacBook Air,Books,1,107.81,North
1881,Vikram,4/24/2023,Samsung A52,Laptops,1,295.9,East
1882,Asha,10/17/2023,Kindle,Laptops,2,709.67,South
1883,Priya,11/23/2022,Sony Headphones,Printers,4,1375.14,East
1884,Divya,4/28/2022,AirPods Pro,Laptops,1,1920.77,North
1885,Manoj,7/17/2023,HP Printer,Laptops,3,615,East
1886,Vikram,3/14/2022,Dell Laptop,Accessories,3,1265.2,East
1887,Meena,5/14/2022,Mi Band,Phones,1,994.4,North
1888,Ravi,3/30/2022,MacBook Air,Phones,4,844.64,West
1889,Vikram,12-7-2022,Canon DSLR,Laptops,2,1454.51,North
1890,Rahul,4-6-2022,Kindle,Accessories,4,284.8,East
1891,Rahul,8/18/2022,Mi Band,Accessories,2,1736.08,East
1892,Karthik,12/18/2023,MacBook Air,Accessories,3,1598.68,East
1893,Rahul,3-8-2022,Mi Band,Phones,4,314.49,West
1894,Rahul,12/23/2022,AirPods Pro,Laptops,5,1191.89,North
1895,Sneha,7/24/2023,Samsung A52,Laptops,1,1605.62,West
1896,Sneha,9-2-2022,Kindle,Wearables,5,563.01,South
1897,Rahul,12/15/2022,MacBook Air,Phones,2,1646.44,West
1898,Sneha,7-12-2023,Kindle,Laptops,2,428.86,North
1899,Vikram,8/30/2023,Mi Band,Phones,5,979.53,North
1900,Rahul,2/20/2023,AirPods Pro,Laptops,1,1236.69,West
1901,Karthik,11-8-2023,Mi Band,Books,1,272.01,South
1902,Vikram,11-8-2023,iPhone 13,Accessories,2,960.65,East
1903,Sneha,4-3-2023,Kindle,Printers,2,490.76,East
1904,Priya,11-8-2022,Kindle,Books,4,1463.8,East
1905,Ravi,9/19/2023,Kindle,Phones,5,867.98,South
1906,Priya,7/17/2023,iPhone 13,Laptops,1,101.6,East
1907,Ravi,8/29/2022,Sony Headphones,Phones,4,1434.22,West
1908,Karthik,1/26/2023,MacBook Air,Wearables,4,1135.73,South
1909,Rahul,7/23/2023,AirPods Pro,Accessories,4,1702.32,East
1910,Sneha,11/18/2023,AirPods Pro,Laptops,2,355.13,North
1911,Asha,5/14/2023,AirPods Pro,Books,4,1952.45,South
1912,Ravi,3-2-2023,AirPods Pro,Books,4,1797.81,West
1913,Vikram,6-6-2023,AirPods Pro,Wearables,4,1148.9,West
1914,Sneha,7-10-2022,Canon DSLR,Accessories,4,1248.69,West
1915,Manoj,2/25/2023,HP Printer,Laptops,5,1195.07,North
1916,Asha,12/23/2023,Kindle,Wearables,3,315.01,West
1917,Ravi,6/24/2023,AirPods Pro,Books,3,983.38,North
1918,Meena,9-9-2022,Kindle,Phones,4,1298.26,North
1919,Meena,9/20/2023,Kindle,Laptops,1,1816.81,North
1920,Rahul,4/26/2023,Mi Band,Printers,5,1494.25,West
1921,Karthik,6/21/2022,Sony Headphones,Laptops,1,1420.6,East
1922,Vikram,10-7-2023,Sony Headphones,Phones,4,1198.47,North
1923,Priya,10/21/2022,Kindle,Phones,4,256.77,North
1924,Priya,9/23/2023,Sony Headphones,Accessories,3,622.91,East
1925,Asha,6/28/2022,Samsung A52,Printers,5,1504.04,West
1926,Karthik,12/19/2023,AirPods Pro,Laptops,2,1021.35,North
1927,Karthik,9-2-2023,Samsung A52,Accessories,2,1691.47,West
1928,Sneha,3/27/2023,Dell Laptop,Books,2,500.63,East
1929,Asha,2/23/2022,Sony Headphones,Phones,2,981.63,West
1930,Priya,6/30/2023,Mi Band,Books,2,821.62,West
1931,Rahul,6/28/2023,Sony Headphones,Accessories,4,122.54,West
1932,Sneha,12-1-2023,Canon DSLR,Printers,1,284.99,East
1933,Sneha,10-7-2022,Kindle,Books,3,613.62,North
1934,Priya,4/18/2023,Kindle,Wearables,2,1495.2,South
1935,Meena,12-8-2023,Canon DSLR,Books,2,695.21,North
1936,Asha,2/26/2023,Samsung A52,Phones,1,1098,West
1937,Karthik,10/18/2022,Dell Laptop,Books,3,466.85,North
1938,Vikram,9-1-2023,Samsung A52,Phones,2,1905.93,North
1939,Ravi,5/14/2022,Samsung A52,Printers,4,1347.15,South
1940,Ravi,10/29/2022,AirPods Pro,Laptops,4,1354.91,North
1941,Rahul,12-10-2023,Sony Headphones,Wearables,3,588.94,North
1942,Priya,2-2-2023,iPhone 13,Wearables,3,1992.32,East
1943,Priya,3/13/2022,AirPods Pro,Wearables,4,1960.9,South
1944,Vikram,10/23/2023,MacBook Air,Accessories,4,306.02,West
1945,Manoj,4/19/2022,Kindle,Books,4,1459.26,North
1946,Asha,8-9-2023,Samsung A52,Phones,3,1576.75,North
1947,Rahul,10/18/2023,AirPods Pro,Books,1,1872.5,West
1948,Priya,12-4-2022,AirPods Pro,Books,4,1191.82,West
1949,Rahul,3/13/2022,MacBook Air,Wearables,5,529.11,West
1950,Rahul,7-3-2023,Samsung A52,Printers,3,733.54,East
1951,Sneha,10/25/2023,iPhone 13,Books,1,794.18,East
1952,Ravi,10/26/2023,Mi Band,Laptops,2,435.57,North
1953,Sneha,12/14/2023,Dell Laptop,Laptops,4,1803.28,East
1954,Rahul,3/25/2023,Samsung A52,Books,2,365.89,South
1955,Asha,5/16/2023,Kindle,Accessories,4,219.69,East
1956,Rahul,1/17/2022,HP Printer,Wearables,1,744.64,East
1957,Asha,8-5-2022,MacBook Air,Phones,5,970.9,South
1958,Vikram,2-7-2022,Dell Laptop,Phones,2,1028.9,North
1959,Rahul,9-6-2022,Kindle,Phones,2,127.29,North
1960,Priya,9/18/2023,Samsung A52,Wearables,2,1687.17,North
1961,Ravi,9-2-2023,Samsung A52,Wearables,5,519.09,South
1962,Sneha,11/26/2023,Canon DSLR,Books,4,716.05,South
1963,Karthik,8/31/2023,Dell Laptop,Phones,2,737.46,North
1964,Priya,6/22/2022,AirPods Pro,Wearables,3,1151.47,West
1965,Manoj,5/17/2022,Kindle,Phones,1,1603,West
1966,Divya,3/24/2022,iPhone 13,Wearables,1,113.73,North
1967,Vikram,12-12-2023,Sony Headphones,Wearables,4,1415.48,South
1968,Divya,4-7-2023,Sony Headphones,Printers,4,554.58,South
1969,Vikram,7-4-2022,iPhone 13,Printers,4,1262.89,North
1970,Priya,1-5-2022,Canon DSLR,Wearables,5,547.71,North
1971,Meena,1-6-2023,Samsung A52,Printers,5,1064.33,West
1972,Manoj,7/18/2022,Sony Headphones,Phones,1,1613.56,West
1973,Rahul,11/18/2023,AirPods Pro,Accessories,1,202.65,East
1974,Priya,9/15/2022,Dell Laptop,Wearables,3,1271.96,West
1975,Asha,2/23/2022,Samsung A52,Books,5,434.19,North
1976,Rahul,3/14/2022,HP Printer,Phones,2,1470.67,East
1977,Sneha,11/25/2023,Dell Laptop,Books,3,537.12,North
1978,Karthik,8/31/2022,Dell Laptop,Phones,4,1752.78,West
1979,Manoj,8/23/2023,Samsung A52,Wearables,4,203.24,West
1980,Divya,4-11-2023,Dell Laptop,Printers,2,835.93,South
1981,Rahul,1-3-2023,Dell Laptop,Books,3,484.2,South
1982,Asha,10/15/2022,Kindle,Phones,2,311.11,West
1983,Rahul,12/18/2022,MacBook Air,Accessories,2,1784.18,South
1984,Vikram,7/21/2023,AirPods Pro,Printers,2,264.3,West
1985,Manoj,4/19/2023,Kindle,Wearables,3,127.56,West
1986,Manoj,3/21/2023,Dell Laptop,Laptops,5,522.57,South
1987,Vikram,2/15/2022,iPhone 13,Wearables,1,1983.42,North
1988,Sneha,5-6-2023,HP Printer,Wearables,1,959.64,South
1989,Ravi,12-11-2023,HP Printer,Phones,4,1904.87,South
1990,Karthik,10/26/2023,Sony Headphones,Accessories,1,130.27,East
1991,Divya,8/21/2023,Mi Band,Printers,1,1955.2,West
1992,Divya,1/15/2023,MacBook Air,Accessories,4,1437.41,North
1993,Ravi,12-7-2022,MacBook Air,Books,5,162.16,West
1994,Priya,8/13/2023,Kindle,Printers,2,1596.61,North
1995,Vikram,2/26/2022,Canon DSLR,Books,5,1896.11,East
1996,Asha,1-10-2023,Samsung A52,Wearables,4,1276.35,East
1997,Karthik,7/27/2023,AirPods Pro,Books,1,1165.44,South
1998,Divya,7-7-2023,Canon DSLR,Accessories,1,1333.17,South
1999,Manoj,10-1-2022,Canon DSLR,Laptops,5,1392.43,East
2000,Asha,12/20/2022,Samsung A52,Laptops,4,1023.83,North
